41_0522_111_0_07314_06.wav,41_0522_111_0_07314_06.label
41_0521_892_0_08803_03.wav,41_0521_892_0_08803_03.label
42_0521_252_0_02063_05.wav,42_0521_252_0_02063_05.label
44_0531_381_0_04608_04.wav,44_0531_381_0_04608_04.label
44_0601_763_0_04269_00.wav,44_0601_763_0_04269_00.label
41_0524_363_0_07430_04.wav,41_0524_363_0_07430_04.label
41_0518_530_0_09087_03.wav,41_0518_530_0_09087_03.label
44_0610_230_0_05361_01.wav,44_0610_230_0_05361_01.label
42_0523_728_0_00376_06.wav,42_0523_728_0_00376_06.label
43_0603_370_1_03366_00.wav,43_0603_370_1_03366_00.label
43_0519_270_0_06392_04.wav,43_0519_270_0_06392_04.label
42_0519_259_0_02106_03.wav,42_0519_259_0_02106_03.label
42_0524_432_0_00469_00.wav,42_0524_432_0_00469_00.label
42_0605_897_0_03077_09.wav,42_0605_897_0_03077_09.label
41_0606_983_0_07795_07.wav,41_0606_983_0_07795_07.label
42_0610_628_0_03484_02.wav,42_0610_628_0_03484_02.label
43_0520_335_0_06552_01.wav,43_0520_335_0_06552_01.label
44_0609_548_0_04515_06.wav,44_0609_548_0_04515_06.label
42_0521_764_0_02001_07.wav,42_0521_764_0_02001_07.label
41_0610_967_0_10185_07.wav,41_0610_967_0_10185_07.label
41_0524_456_0_07478_01.wav,41_0524_456_0_07478_01.label
41_0516_528_0_09404_05.wav,41_0516_528_0_09404_05.label
41_0514_631_0_07157_00.wav,41_0514_631_0_07157_00.label
41_0527_119_1_09182_08.wav,41_0527_119_1_09182_08.label
41_0609_513_0_08389_04.wav,41_0609_513_0_08389_04.label
42_0528_346_0_01818_08.wav,42_0528_346_0_01818_08.label
41_0521_822_0_08842_05.wav,41_0521_822_0_08842_05.label
42_0513_436_0_00094_06.wav,42_0513_436_0_00094_06.label
42_0608_320_0_00774_02.wav,42_0608_320_0_00774_02.label
43_0531_607_0_06219_06.wav,43_0531_607_0_06219_06.label
43_0601_312_0_05911_09.wav,43_0601_312_0_05911_09.label
43_0601_951_0_05921_01.wav,43_0601_951_0_05921_01.label
42_0518_719_0_02395_02.wav,42_0518_719_0_02395_02.label
41_0520_600_0_09270_08.wav,41_0520_600_0_09270_08.label
42_0516_893_1_02716_04.wav,42_0516_893_1_02716_04.label
41_0610_377_1_05354_08.wav,41_0610_377_1_05354_08.label
42_0525_429_0_00204_03.wav,42_0525_429_0_00204_03.label
41_0610_808_1_10282_02.wav,41_0610_808_1_10282_02.label
42_0523_608_0_00364_00.wav,42_0523_608_0_00364_00.label
42_0604_563_0_03188_01.wav,42_0604_563_0_03188_01.label
42_0610_925_1_03646_00.wav,42_0610_925_1_03646_00.label
41_0524_313_0_07455_03.wav,41_0524_313_0_07455_03.label
41_0610_146_2_10280_08.wav,41_0610_146_2_10280_08.label
42_0520_635_0_02546_00.wav,42_0520_635_0_02546_00.label
42_0517_138_0_01934_02.wav,42_0517_138_0_01934_02.label
41_0603_723_0_05278_00.wav,41_0603_723_0_05278_00.label
42_0603_410_0_03346_02.wav,42_0603_410_0_03346_02.label
42_0610_629_1_03517_07.wav,42_0610_629_1_03517_07.label
44_0520_318_0_04964_02.wav,44_0520_318_0_04964_02.label
44_0602_719_0_05119_05.wav,44_0602_719_0_05119_05.label
42_0610_222_0_03768_04.wav,42_0610_222_0_03768_04.label
41_0609_854_0_08368_03.wav,41_0609_854_0_08368_03.label
44_0526_957_0_04814_05.wav,44_0526_957_0_04814_05.label
43_0609_544_0_06075_03.wav,43_0609_544_0_06075_03.label
43_0605_498_0_06751_03.wav,43_0605_498_0_06751_03.label
42_0610_270_1_03726_05.wav,42_0610_270_1_03726_05.label
41_0607_557_0_08043_01.wav,41_0607_557_0_08043_01.label
42_0527_666_0_02448_09.wav,42_0527_666_0_02448_09.label
44_0606_321_0_04261_01.wav,44_0606_321_0_04261_01.label
41_0526_761_0_08996_01.wav,41_0526_761_0_08996_01.label
42_0602_987_0_02931_04.wav,42_0602_987_0_02931_04.label
43_0514_124_0_05531_04.wav,43_0514_124_0_05531_04.label
41_0609_348_0_06123_08.wav,41_0609_348_0_06123_08.label
41_0517_445_1_08746_08.wav,41_0517_445_1_08746_08.label
42_0609_918_0_01529_09.wav,42_0609_918_0_01529_09.label
43_0522_275_0_05606_06.wav,43_0522_275_0_05606_06.label
42_0519_528_0_02123_00.wav,42_0519_528_0_02123_00.label
41_0529_238_0_09351_02.wav,41_0529_238_0_09351_02.label
41_0528_661_0_08587_05.wav,41_0528_661_0_08587_05.label
43_0606_912_0_01448_06.wav,43_0606_912_0_01448_06.label
41_0519_511_0_08900_03.wav,41_0519_511_0_08900_03.label
44_0603_547_0_05302_09.wav,44_0603_547_0_05302_09.label
43_0513_198_0_05543_01.wav,43_0513_198_0_05543_01.label
41_0607_309_0_08036_04.wav,41_0607_309_0_08036_04.label
44_0602_515_0_05124_05.wav,44_0602_515_0_05124_05.label
42_0517_371_0_01918_02.wav,42_0517_371_0_01918_02.label
41_0604_453_0_09733_02.wav,41_0604_453_0_09733_02.label
43_0530_435_0_06182_04.wav,43_0530_435_0_06182_04.label
41_0601_529_0_07962_03.wav,41_0601_529_0_07962_03.label
41_0516_616_0_09390_09.wav,41_0516_616_0_09390_09.label
43_0517_230_0_06309_04.wav,43_0517_230_0_06309_04.label
41_0610_861_0_10043_09.wav,41_0610_861_0_10043_09.label
43_0512_203_0_05700_05.wav,43_0512_203_0_05700_05.label
43_0607_586_0_05989_02.wav,43_0607_586_0_05989_02.label
42_0607_929_0_01262_00.wav,42_0607_929_0_01262_00.label
43_0602_850_0_06683_06.wav,43_0602_850_0_06683_06.label
44_0610_732_0_05424_04.wav,44_0610_732_0_05424_04.label
44_0524_828_0_00402_00.wav,44_0524_828_0_00402_00.label
42_0609_405_1_01496_03.wav,42_0609_405_1_01496_03.label
44_0607_889_0_04336_05.wav,44_0607_889_0_04336_05.label
44_0531_655_0_04596_00.wav,44_0531_655_0_04596_00.label
42_0516_947_0_02734_02.wav,42_0516_947_0_02734_02.label
44_0610_947_0_05396_08.wav,44_0610_947_0_05396_08.label
42_0516_240_0_02756_02.wav,42_0516_240_0_02756_02.label
42_0516_430_0_02706_07.wav,42_0516_430_0_02706_07.label
42_0519_495_0_02177_02.wav,42_0519_495_0_02177_02.label
42_0526_693_0_02226_08.wav,42_0526_693_0_02226_08.label
43_0522_562_0_05450_05.wav,43_0522_562_0_05450_05.label
41_0603_169_0_06859_01.wav,41_0603_169_0_06859_01.label
41_0531_396_0_08496_00.wav,41_0531_396_0_08496_00.label
44_0607_471_0_04330_09.wav,44_0607_471_0_04330_09.label
41_0521_135_0_08792_00.wav,41_0521_135_0_08792_00.label
41_0518_414_0_02371_09.wav,41_0518_414_0_02371_09.label
43_0610_875_0_03514_07.wav,43_0610_875_0_03514_07.label
42_0518_818_0_02304_09.wav,42_0518_818_0_02304_09.label
42_0610_541_0_03856_05.wav,42_0610_541_0_03856_05.label
44_0530_241_0_04552_00.wav,44_0530_241_0_04552_00.label
44_0520_317_0_04969_05.wav,44_0520_317_0_04969_05.label
42_0515_962_0_00506_00.wav,42_0515_962_0_00506_00.label
43_0528_573_0_06249_05.wav,43_0528_573_0_06249_05.label
44_0601_995_0_01049_04.wav,44_0601_995_0_01049_04.label
44_0520_337_0_04926_06.wav,44_0520_337_0_04926_06.label
44_0601_344_0_04317_04.wav,44_0601_344_0_04317_04.label
44_0603_450_0_05293_07.wav,44_0603_450_0_05293_07.label
42_0526_665_0_02275_09.wav,42_0526_665_0_02275_09.label
41_0610_849_0_10233_02.wav,41_0610_849_0_10233_02.label
42_0525_782_0_00177_07.wav,42_0525_782_0_00177_07.label
43_0606_904_0_05848_06.wav,43_0606_904_0_05848_06.label
41_0606_229_0_07753_02.wav,41_0606_229_0_07753_02.label
42_0526_184_0_02280_04.wav,42_0526_184_0_02280_04.label
43_0517_262_0_06307_05.wav,43_0517_262_0_06307_05.label
42_0509_678_0_01770_05.wav,42_0509_678_0_01770_05.label
42_0524_458_0_00459_05.wav,42_0524_458_0_00459_05.label
42_0610_324_0_03605_05.wav,42_0610_324_0_03605_05.label
41_0519_260_0_08887_01.wav,41_0519_260_0_08887_01.label
42_0523_634_0_00315_06.wav,42_0523_634_0_00315_06.label
41_0610_767_0_10175_07.wav,41_0610_767_0_10175_07.label
42_0607_542_1_01204_04.wav,42_0607_542_1_01204_04.label
44_0518_394_0_04867_06.wav,44_0518_394_0_04867_06.label
42_0530_495_0_01609_00.wav,42_0530_495_0_01609_00.label
44_0603_401_0_05259_04.wav,44_0603_401_0_05259_04.label
43_0609_581_0_06073_08.wav,43_0609_581_0_06073_08.label
44_0531_423_0_04572_07.wav,44_0531_423_0_04572_07.label
42_0521_698_0_02060_07.wav,42_0521_698_0_02060_07.label
43_0525_249_0_05584_08.wav,43_0525_249_0_05584_08.label
41_0522_243_0_07303_03.wav,41_0522_243_0_07303_03.label
42_0609_447_0_01336_09.wav,42_0609_447_0_01336_09.label
41_0603_432_0_09917_08.wav,41_0603_432_0_09917_08.label
42_0517_719_0_01982_07.wav,42_0517_719_0_01982_07.label
44_0516_345_0_05059_02.wav,44_0516_345_0_05059_02.label
41_0610_897_0_03507_07.wav,41_0610_897_0_03507_07.label
44_0603_192_0_05246_06.wav,44_0603_192_0_05246_06.label
43_0604_221_0_06798_07.wav,43_0604_221_0_06798_07.label
43_0603_718_0_06915_05.wav,43_0603_718_0_06915_05.label
42_0608_222_0_00750_05.wav,42_0608_222_0_00750_05.label
43_0512_470_0_05699_07.wav,43_0512_470_0_05699_07.label
42_0610_757_0_03709_06.wav,42_0610_757_0_03709_06.label
43_0514_998_0_05510_06.wav,43_0514_998_0_05510_06.label
42_0607_247_0_01246_04.wav,42_0607_247_0_01246_04.label
42_0606_236_0_00950_05.wav,42_0606_236_0_00950_05.label
42_0610_183_1_03844_06.wav,42_0610_183_1_03844_06.label
44_0514_215_0_03905_00.wav,44_0514_215_0_03905_00.label
44_0610_485_0_05340_03.wav,44_0610_485_0_05340_03.label
41_0517_445_0_08745_08.wav,41_0517_445_0_08745_08.label
42_0517_335_0_01931_02.wav,42_0517_335_0_01931_02.label
42_0610_177_1_03841_01.wav,42_0610_177_1_03841_01.label
42_0610_418_0_03762_08.wav,42_0610_418_0_03762_08.label
41_0519_792_0_08914_00.wav,41_0519_792_0_08914_00.label
42_0609_898_1_01498_02.wav,42_0609_898_1_01498_02.label
42_0604_620_1_03134_00.wav,42_0604_620_1_03134_00.label
42_0610_727_0_03881_06.wav,42_0610_727_0_03881_06.label
41_0603_687_0_09843_02.wav,41_0603_687_0_09843_02.label
41_0528_209_0_08622_08.wav,41_0528_209_0_08622_08.label
43_0528_536_0_06254_03.wav,43_0528_536_0_06254_03.label
44_0513_455_0_03927_04.wav,44_0513_455_0_03927_04.label
42_0603_741_0_03323_00.wav,42_0603_741_0_03323_00.label
42_0610_941_3_03597_02.wav,42_0610_941_3_03597_02.label
44_0527_900_0_04890_02.wav,44_0527_900_0_04890_02.label
41_0610_864_0_10306_06.wav,41_0610_864_0_10306_06.label
43_0518_424_0_06462_05.wav,43_0518_424_0_06462_05.label
44_0517_575_0_04679_09.wav,44_0517_575_0_04679_09.label
44_0605_693_0_05143_04.wav,44_0605_693_0_05143_04.label
43_0609_629_0_06044_04.wav,43_0609_629_0_06044_04.label
43_0601_258_0_05906_07.wav,43_0601_258_0_05906_07.label
44_0608_151_0_04114_08.wav,44_0608_151_0_04114_08.label
42_0515_708_0_00505_09.wav,42_0515_708_0_00505_09.label
41_0528_467_0_08621_05.wav,41_0528_467_0_08621_05.label
43_0528_785_0_06245_09.wav,43_0528_785_0_06245_09.label
42_0519_110_0_02133_02.wav,42_0519_110_0_02133_02.label
41_0605_350_0_09664_07.wav,41_0605_350_0_09664_07.label
41_0606_897_0_00843_03.wav,41_0606_897_0_00843_03.label
44_0523_682_0_04020_00.wav,44_0523_682_0_04020_00.label
41_0518_505_0_09039_05.wav,41_0518_505_0_09039_05.label
41_0524_840_0_00478_08.wav,41_0524_840_0_00478_08.label
44_0516_481_0_05044_03.wav,44_0516_481_0_05044_03.label
44_0528_240_0_04633_00.wav,44_0528_240_0_04633_00.label
41_0529_179_0_09367_03.wav,41_0529_179_0_09367_03.label
42_0603_322_0_03322_01.wav,42_0603_322_0_03322_01.label
43_0601_291_0_05932_08.wav,43_0601_291_0_05932_08.label
42_0518_940_0_02335_05.wav,42_0518_940_0_02335_05.label
44_0610_660_0_05364_04.wav,44_0610_660_0_05364_04.label
43_0603_964_0_06860_06.wav,43_0603_964_0_06860_06.label
44_0607_154_0_01159_07.wav,44_0607_154_0_01159_07.label
41_0525_734_0_00157_02.wav,41_0525_734_0_00157_02.label
42_0609_371_0_01407_09.wav,42_0609_371_0_01407_09.label
42_0522_308_0_00232_08.wav,42_0522_308_0_00232_08.label
41_0604_911_0_03124_05.wav,41_0604_911_0_03124_05.label
42_0524_432_0_00469_05.wav,42_0524_432_0_00469_05.label
44_0519_359_0_04764_04.wav,44_0519_359_0_04764_04.label
42_0516_589_0_02739_00.wav,42_0516_589_0_02739_00.label
44_0528_743_0_04648_01.wav,44_0528_743_0_04648_01.label
41_0519_674_0_08877_01.wav,41_0519_674_0_08877_01.label
42_0521_207_0_02058_09.wav,42_0521_207_0_02058_09.label
41_0520_675_0_09245_08.wav,41_0520_675_0_09245_08.label
42_0514_526_0_00025_03.wav,42_0514_526_0_00025_03.label
42_0610_676_1_03742_00.wav,42_0610_676_1_03742_00.label
41_0609_929_0_08382_06.wav,41_0609_929_0_08382_06.label
43_0602_953_0_06665_07.wav,43_0602_953_0_06665_07.label
41_0526_206_0_09010_05.wav,41_0526_206_0_09010_05.label
42_0528_965_0_01777_04.wav,42_0528_965_0_01777_04.label
43_0608_688_0_05752_08.wav,43_0608_688_0_05752_08.label
43_0607_900_0_04338_03.wav,43_0607_900_0_04338_03.label
43_0529_967_0_06584_09.wav,43_0529_967_0_06584_09.label
41_0516_932_0_02767_06.wav,41_0516_932_0_02767_06.label
41_0602_583_0_09592_03.wav,41_0602_583_0_09592_03.label
43_0529_231_0_06590_00.wav,43_0529_231_0_06590_00.label
42_0522_694_0_00253_08.wav,42_0522_694_0_00253_08.label
44_0530_251_0_04536_04.wav,44_0530_251_0_04536_04.label
43_0609_900_0_06026_00.wav,43_0609_900_0_06026_00.label
41_0511_354_0_09474_06.wav,41_0511_354_0_09474_06.label
42_0605_958_0_03035_09.wav,42_0605_958_0_03035_09.label
42_0609_282_0_01477_09.wav,42_0609_282_0_01477_09.label
42_0609_503_0_01331_01.wav,42_0609_503_0_01331_01.label
42_0610_583_1_03867_03.wav,42_0610_583_1_03867_03.label
41_0605_401_0_09633_09.wav,41_0605_401_0_09633_09.label
42_0606_593_0_00809_03.wav,42_0606_593_0_00809_03.label
41_0515_482_0_07515_01.wav,41_0515_482_0_07515_01.label
42_0516_910_0_02778_08.wav,42_0516_910_0_02778_08.label
42_0527_776_0_02457_07.wav,42_0527_776_0_02457_07.label
42_0610_610_1_03483_07.wav,42_0610_610_1_03483_07.label
44_0601_344_0_04317_09.wav,44_0601_344_0_04317_09.label
43_0528_296_0_06182_01.wav,43_0528_296_0_06182_01.label
41_0610_252_1_10309_05.wav,41_0610_252_1_10309_05.label
41_0609_265_0_08367_02.wav,41_0609_265_0_08367_02.label
42_0606_861_0_00851_07.wav,42_0606_861_0_00851_07.label
42_0518_315_0_02331_01.wav,42_0518_315_0_02331_01.label
42_0523_777_0_00332_06.wav,42_0523_777_0_00332_06.label
41_0528_263_0_08631_07.wav,41_0528_263_0_08631_07.label
43_0606_769_0_05847_01.wav,43_0606_769_0_05847_01.label
41_0609_855_0_08373_01.wav,41_0609_855_0_08373_01.label
42_0527_217_1_02437_07.wav,42_0527_217_1_02437_07.label
42_0531_275_0_01664_07.wav,42_0531_275_0_01664_07.label
42_0610_941_0_03595_00.wav,42_0610_941_0_03595_00.label
42_0602_707_0_02814_06.wav,42_0602_707_0_02814_06.label
42_0520_986_0_02613_09.wav,42_0520_986_0_02613_09.label
41_0517_186_0_08706_09.wav,41_0517_186_0_08706_09.label
42_0604_195_0_03110_01.wav,42_0604_195_0_03110_01.label
42_0608_439_0_00661_01.wav,42_0608_439_0_00661_01.label
42_0606_522_0_00979_05.wav,42_0606_522_0_00979_05.label
41_0514_156_0_07116_02.wav,41_0514_156_0_07116_02.label
41_0520_830_0_09297_09.wav,41_0520_830_0_09297_09.label
42_0610_339_1_03441_03.wav,42_0610_339_1_03441_03.label
41_0520_185_0_05676_02.wav,41_0520_185_0_05676_02.label
41_0523_905_0_07398_07.wav,41_0523_905_0_07398_07.label
42_0604_694_0_03141_02.wav,42_0604_694_0_03141_02.label
41_0527_140_0_09234_06.wav,41_0527_140_0_09234_06.label
41_0524_495_0_07481_04.wav,41_0524_495_0_07481_04.label
41_0518_665_0_09123_04.wav,41_0518_665_0_09123_04.label
42_0605_444_0_03043_05.wav,42_0605_444_0_03043_05.label
43_0513_631_0_05554_09.wav,43_0513_631_0_05554_09.label
42_0610_835_0_03536_00.wav,42_0610_835_0_03536_00.label
41_0531_429_0_08548_09.wav,41_0531_429_0_08548_09.label
43_0607_680_0_05965_09.wav,43_0607_680_0_05965_09.label
43_0516_107_0_06611_09.wav,43_0516_107_0_06611_09.label
42_0602_359_0_02865_04.wav,42_0602_359_0_02865_04.label
41_0526_403_0_09018_06.wav,41_0526_403_0_09018_06.label
